16S0087C_S76_L001_R2_001	37.16153050100327	37.217970391670484	37.6034948572512	37.5884142006225	37.12843442402794	37.15765171503958	36.870941494320064	37.2892973946566	37.008673944986015	37.165743447142646	37.11779738675683	36.682374828180045	36.78553710520911	37.08409144771143	36.72295277518841	36.60160918269003	36.621955824498755	36.67911854391481	37.07774319435009	36.5925236598044	36.51449765376898	36.70450681749956	36.208125701104386	36.65787527846682	36.62133727268419	37.01070339532017	36.516734078018104	36.40456527578089	36.03495015246552	36.42180809884189	35.59945109027602	35.89311487583393	35.3575074357445	36.082334725025575	34.89353909838882	35.985988805896454	35.289022747650776	35.292890519771376	34.77688342569588	34.84707369385667	34.98245124798059	34.369221350165304	34.8908752651391	33.192815076095414	32.24204780206107	32.916438886431145	32.32879510838653	31.9271724704544	28.87777681223535	30.84910573216204	32.47403937306452	27.806917692409435	29.13497468064432	26.262779362157637	25.32558874414416	25.507677966235594	24.592690171666018	23.35171863520378	22.23667475095392	19.63846082905019	20.025459066962647	18.37171909083143	12.989619163920693	18.116666666666667
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	281
16S0087O_S70_L001_R1_001	37.60826864664192	37.73624704691191	37.67538305771178	37.83960175497806	37.839871751603106	37.73476206547418	37.751373607829905	37.797165035437054	37.464049949375635	37.54230712116098	37.710218022274724	37.53989605129936	37.54740614984157	37.61576925932676	37.54860849550115	37.5436337741058	37.5011076686309	37.25616642704305	37.455467131064	37.3985474083524	37.36673214129019	37.33721162101418	37.33392689594654	37.338608795436905	36.88934003107231	37.2258199958148	36.99564333979115	36.80150262250154	36.81329949170048	36.81533268980228	36.686543225710636	36.659680979607266	36.678957209685365	36.775972890691975	36.71509845350039	36.82642212486752	36.60644116078601	36.25014951971433	36.22221532188928	36.242563503689055	36.18187267535659	36.06430360264883	36.38241457694077	36.105111890437485	36.26914233638236	35.91458140836876	35.876936266733274	35.7894689231974	35.62993661101848	35.43008107579	35.50801104412926	35.392316364348254	35.211673293594274	34.56907238765164	35.05420804277237	34.61312469199976	34.14875280997482	34.124629893406606	33.72868570811365	33.358730330176265	33.52054572580046	33.102363606903346	27.13878252028237	19.91295996576999
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	280
16S0087O_S70_L001_R2_001	37.20999662504219	37.306290921363484	37.59947350658117	37.552149848126895	37.027978400269994	37.087141410732364	37.167823152210595	37.20663516706041	37.04737090786365	37.33883766452919	37.159200809989876	36.7481182155808	36.781575305941985	37.049620314683196	36.68896043847748	36.185109585619884	36.622895868348756	36.606450262911	37.01400616946452	36.5407285908106	36.652341899034084	36.52333187080226	36.060911944378816	36.49427520334807	36.31981963129721	36.87467885325467	36.425240817869465	35.98540444576451	35.892397108160466	36.34639431352563	35.57474298134885	35.641879020662756	35.029949845080026	35.80911563982962	34.56139488730331	35.57784813117233	34.83138766445481	35.177754976677626	35.482310771494724	35.020408934731094	35.00254217265983	34.562662598470375	34.44130178756215	33.397960296734915	32.26398714694605	33.0738358513238	32.27893258806216	32.45851593827211	28.5760865162623	30.343463350749992	32.48059324665506	27.835191110751076	29.30708682679196	25.96754020008911	25.547207258293167	26.349659092443325	25.90687890693561	23.2993559884969	22.365672971768806	19.53774100674135	19.926760639446968	18.947942219186725	12.777568638549058	7.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	281
16S0088C_S10_L001_R1_001	37.67975875990629	37.70834371729053	37.617479938194684	37.81460898170762	37.83093256242835	37.71028759407865	37.74577580621044	37.81834720630015	37.55731944375218	37.579345063051385	37.70646463639535	37.484169864925484	37.555206100782534	37.57396201963814	37.510357374271045	37.49233913173503	37.44940437621493	37.26215421422519	37.44748043662463	37.415620794497336	37.363056372426854	37.30338932363056	37.31990230773065	37.251039226436724	36.84192294273039	37.11480336938643	37.038887504361256	36.765299307182374	36.859711907491395	36.937133030952495	36.69722374520261	36.66442866043614	36.862634267912775	36.72867788161994	36.686165732087225	36.81717133956387	36.698312772585666	36.52327975077882	36.512742679127726	36.53051713395639	36.46798753894081	36.212610591900315	36.36738193146418	35.89896074766356	36.155583800623056	35.543556386292835	35.7447277258567	35.791117757009346	35.88022928348909	35.88859314641745	35.742489719626164	35.12861806853583	35.117258566978194	34.591646105919004	35.40488971962617	34.33896074766355	34.13617943925233	34.13320872274143	34.228306542056075	33.226277881619936	33.64341461022233	33.468761860911435	26.289197266332188	23.078062248995984
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277
16S0088C_S10_L001_R2_001	37.44492349100334	37.48920899167622	37.7102128295868	37.68840651946369	37.22469221950855	37.31288939839506	37.39675023675422	37.44148432437821	37.29469670537806	37.50279120769576	37.38240542291781	37.04163883766137	36.98920400737676	37.301814285002244	36.96586253302098	36.89288242037581	37.01007825350147	36.93544833773613	37.289672531525696	36.817175895927825	37.07368788316802	36.9968449384439	36.64220206349997	36.91022778248517	36.90650451079101	37.188361660768585	36.86687933011015	36.7158550565718	36.55213078801775	36.796401335792254	36.24788053481999	36.37542679127726	35.494260436137075	36.41538691588785	35.609226168224296	36.503621183800625	35.669712149532714	35.75025046728972	36.003922741433016	35.962621806853576	35.91182554517134	35.36046355140187	35.51264299065421	34.313315887850464	33.00104174454829	34.1772660436137	33.825978816199374	33.20987414330218	29.84622056074766	31.236515887850466	33.406938317757	29.20333457943925	30.931733333333334	27.676490965732093	26.995289719626168	27.87873395638629	27.05866666666667	24.752284112149532	23.974190654205607	21.06061557632399	21.54043613707165	20.456048713631706	12.936201410388716
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	281
16S0088O_S2_L001_R1_001	37.73402667768671	37.67702091512271	37.702091512271274	37.83756916224717	37.81369240305806	37.778382349564936	37.78850701379801	37.822990564088435	37.44408476249512	37.54740225451707	37.74170856578736	37.42620933489451	37.459489863856554	37.620616663222904	37.38677594875681	37.50371237688546	37.51871800169892	37.2812223064031	37.44813003650389	37.40737424524186	37.30697247285166	37.29735857598028	37.2082516358627	37.110627941682935	36.86410285845483	37.23091263919183	36.878948455975205	36.64024796234646	36.555284123521986	36.723420962002066	36.33800941338537	36.62521409711859	36.68416917799449	36.6834550213528	36.52188088350094	36.89237727878036	36.665661018505766	36.36814529090324	36.288627649071245	36.418653135260485	36.38718343168094	36.162321768879295	36.1347737239685	35.87025463228709	35.997896815374375	35.82623470254633	35.60610750120542	35.388496774045414	35.76967373085666	35.67072302711638	35.695899613123835	35.27420600266581	35.06868134393529	34.35264972192857	34.54566806085398	34.38936434251046	33.9886657167808	34.08280553385117	34.37547455991175	32.70158569655743	33.83482557337868	32.394803041507565	25.859604972030183	25.812827797202797
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277
16S0088O_S2_L001_R2_001	37.45035241178226	37.48910622861997	37.704662855568564	37.68147484904837	37.3113621231949	37.32481575866107	37.406570700461465	37.44739077530592	37.31838740041784	37.499295176435474	37.40515646164796	36.99069724728516	37.048589204949835	37.24552655141539	36.98886057350139	36.68654866037606	36.81393576233441	36.85722157173359	37.22580985834653	36.83441467502353	36.90423613104828	36.843283205142924	36.63451268511078	36.8777040523476	36.858868097807374	37.132476179543104	36.764587303409485	36.451374124669954	36.32663528871542	36.761079095396624	35.82012627712088	36.16013316496384	35.74827111172338	36.163135418101675	35.36837489093998	36.25046149607384	35.52182118749139	35.242173903060646	35.66092806465686	35.59050352444149	35.360801781737194	34.87410281725714	35.10209629646637	33.52987394668564	32.17454136339632	32.87855716024155	32.29870732211329	32.52552981424931	28.42796592657222	30.24599912749983	32.82763113490271	28.47684459661297	29.895052735586752	26.400390633975963	26.082529469886715	27.176690640869502	24.469813185045613	23.5061007835658	22.94879937498564	20.128218706904512	20.459783058326057	18.22630633245641	12.108956251759077
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282
16S0089C_S18_L001_R1_001	37.687449342993986	37.74698514061157	37.66791108927914	37.84706496377257	37.85501043841336	37.776538130909984	37.79067911089279	37.83857914773425	37.524333783617834	37.620399115804986	37.71632445044824	37.56276310941913	37.61883949404397	37.665889721232965	37.59523025911826	37.528608182538264	37.54008927968366	37.344979399357726	37.50930927980646	37.456474619149084	37.39590566072492	37.33269269736398	37.35650102235676	37.28951055821294	37.02497497835551	37.30910296636968	37.20372469436752	37.02300026403208	36.98067285197625	36.89787976102026	36.78880749605487	36.844315634997145	37.05889388980652	36.90557910420388	36.99521423571455	37.035756561571574	36.90117587822446	36.67752076975506	36.7484664460232	36.766250356336045	36.70608758657956	36.50934056251449	36.55756838905775	36.34800282459857	36.51710785668232	36.181718706825095	36.099066040342635	36.18788370022413	36.197516809431704	36.21522581437475	36.16121580547112	35.869590740229036	35.534867213165086	35.11937613214209	35.5892296828467	35.14051395413098	34.98067237726812	34.63621872217617	34.758329712341656	34.03729843909268	34.038905266454734	33.89713610208842	27.86799823620447	26.617849433351324
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	281
16S0089C_S18_L001_R2_001	36.7532174874125	37.25672970649638	37.56840230873143	37.539162470833844	36.97076016210242	37.13835809898072	37.2485693233452	37.346561463833964	37.000902615743584	37.38809775267101	37.234912194522906	36.8286049367555	36.83880019648778	37.15068770723321	36.650683498022794	36.499364480931355	36.71953161937627	36.72164756015941	37.1491977723061	36.520232839450074	36.740434363467784	36.677654903935306	36.39228535113197	36.698319405129595	36.703786711204174	37.0554983144929	36.626925131555524	36.403061544035026	36.32027090919139	36.50241988468552	35.81674331783936	35.87446195788995	35.54195788876397	36.08688427955642	35.214143252497344	36.08189393148591	35.56582523318003	35.48982113142205	35.78179957642244	35.57184874981579	35.49269804662377	34.80137422860827	35.26524822695036	34.03232323232322	33.60561726689386	34.00585428755641	33.222057658653405	32.958642964600415	29.4114580455006	31.485972183844524	33.21674986951582	29.295272481655463	30.03512818151116	27.107797734180714	26.71964262687667	27.79366921494581	26.48066685087961	24.395512281895144	23.314304837461776	20.68331037118653	21.116538527670656	19.968044392943717	13.544628967303993	20.5
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	281
16S0089O_S26_L001_R1_001	37.60247307783825	37.7210610747373	37.66532087839549	37.829901061535274	37.824650952157995	37.70353768335086	37.74120184521388	37.794954061542946	37.494162707337104	37.5686098723548	37.70125496035553	37.52422649156068	37.55235602496104	37.62322022059671	37.54701994888051	37.49653139703568	37.48147187276928	37.26168264470422	37.45302763983022	37.35711029067492	37.34935947130477	37.33699895463797	37.33141694811176	37.31156125268652	36.91904206324839	37.201920478968376	37.00460239484188	36.79370988589207	36.89482550409425	36.822206358709835	36.691686338745555	36.664364339776164	36.745797319495836	36.798722692171886	36.773202634447394	36.91813255139168	36.73179145493344	36.37175184610897	36.35420421572992	36.395289927383814	36.35561969387599	36.249828822328325	36.38117813224435	36.187398867003395	36.36226568616915	35.854377696240235	35.974544421757216	35.84937439550486	35.79339392357646	35.73598415647022	35.73762070712498	35.46582126901761	35.27970738597111	34.708276402044916	35.2411471206841	34.685152831723904	34.36703409736401	34.36716919723045	34.15950074458449	33.4076331424536	33.45537098730368	33.099374939758434	27.599654048484865	24.953114965780447
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	281
16S0089O_S26_L001_R2_001	37.4717422841046	37.461625845275286	37.693313786142475	37.656785612858165	37.27439497094786	37.31664914071675	37.318644796327995	37.423723739858616	37.21320509966765	37.4701411542565	37.301752339138645	36.996030180453324	36.964081269236964	37.246210173238254	36.92424337787739	36.61255420891443	36.8757382006862	36.90913012442145	37.20817451240761	36.80412947199558	36.93614669603862	36.83681762357999	36.511420018421866	36.84514583972982	36.698716610377645	37.0980242554498	36.744093801882215	36.468090551604675	36.330405747708745	36.734008113166794	36.11207455056266	36.11510662142869	35.71613061700723	36.25587147089979	35.35216697115311	36.28688610160124	35.59888082042464	35.74583723536546	35.91161858851344	35.58421173833612	35.53808741575449	35.2316701720988	35.13755469241752	34.13831309394047	33.23427237975344	34.00428481508205	33.340095491041964	33.025372676052015	29.785332453137233	31.450134332253555	33.27369697714049	29.09101278843054	30.432664998388013	27.436510738904154	26.582211339177427	28.02008228810047	26.737907794341158	24.247719422141024	23.187317500038382	20.537209198104943	20.95580537352066	19.64145255967718	11.816498611280554	19.666666666666668
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	281
16S0090C_S40_L001_R1_001	37.65343069780463	37.70312390639946	37.68140354151599	37.83423932062618	37.82010125282878	37.72202132375242	37.73758253038751	37.80255698387887	37.53533350442106	37.5789282131442	37.716179455474425	37.504542379208175	37.564556843897996	37.61216900356951	37.54582740358818	37.52390173342977	37.49265333737723	37.307197349695535	37.4630380514663	37.39567925716818	37.3595315306908	37.32509157081866	37.32901103515852	37.32131208734806	36.90558560418977	37.17413724712416	37.00294467648225	36.812525375084576	36.95840586135287	36.95196583988613	36.76380987936626	36.739183797279324	36.83327811092704	36.802842009473366	36.81598805329351	36.98494528315094	36.79821732739109	36.54003313344378	36.55526518421728	36.57089390297968	36.52354107847027	36.359857199523994	36.41454172111256	36.196775247339936	36.37757140190405	35.85571215232407	36.07475732686205	36.04611256300168	36.060514280380815	35.99351782714206	35.94245379876797	35.606071495239874	35.4849262647004	34.85130203472092	35.48395557214859	34.90434944931865	34.545127870076534	34.488832368863164	34.51274500653351	33.67704872129923	34.01743046481239	33.71743950356541	27.809509232072685	22.491447368421053
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	281
16S0090C_S40_L001_R2_001	37.17138324428995	37.386207218346826	37.6284907729277	37.58899283764552	37.170076756176655	37.29102022723561	37.346242680167045	37.42687166087301	37.199262767421786	37.452828780066724	37.26888458577328	36.99021067120827	36.89526631360381	37.212155005482586	36.88696078202646	36.56923687096097	36.83451928236475	36.80407344329608	37.208781466532905	36.79931409374052	36.912036021743695	36.83547581830483	36.51371112614609	36.810358786809516	36.742431808106026	37.07472758242527	36.69684298947663	36.51989639965466	36.37250857502858	36.68066826889424	36.06914623048743	36.14257647525492	35.62867676225587	36.29376764589215	35.27098956996524	36.26382621275404	35.52242574141914	35.76166787222624	35.94618382061274	35.74262314207714	35.7233404111347	35.291339457971176	35.31848982639537	34.234874929998135	33.22012320328542	34.013907037521	33.527450065335074	33.23170617883144	30.001885383610226	31.429461452305397	33.43263487026321	29.28444091842449	30.83471625910024	27.524626656710847	26.811587642337127	28.253635430278138	26.93419824528654	24.433782900877354	23.406052828075417	20.64578450002269	21.10659012414823	19.764251571234034	13.135237029958011	12.666666666666666
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282
16S0090O_S33_L001_R1_001	37.74118518337667	37.73620453222978	37.69588730056032	37.8608062632502	37.8651968862792	37.79418598500108	37.81361622129717	37.85348584542891	37.614618048349755	37.6497218729527	37.77107315941746	37.58834836887744	37.658468124239576	37.66953135490802	37.6003556445345	37.60296234806776	37.60188646231349	37.38929485536173	37.55823496140402	37.514406371652946	37.485136113936925	37.42960976602238	37.45452044760937	37.29787263479146	37.13462804462751	37.30604722704874	37.218511570749016	36.99869948606098	37.09689744430243	37.12333203118642	37.036666829435035	36.97516307421861	37.01414381457353	36.97498646982466	37.017240495306154	37.10683798898589	36.89776855130409	36.715939139174985	36.64364839404088	36.67490243793262	36.61554807704046	36.57527722276706	36.623780321558066	36.46568216129991	36.57498911455557	36.262169519941736	36.26824013900814	36.24738566214022	36.028180075770834	36.07671654302701	36.09719257266797	35.83987857134137	35.586890660494234	35.26754808963982	35.67359352809281	35.313701121922044	35.03387333715853	34.831824822270775	34.83396042142273	34.205426082144065	34.203926833753634	33.9365571579406	27.928819503739	23.221667413046724
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	280
16S0090O_S33_L001_R2_001	37.15728928875162	37.400376804163564	37.69828810462623	37.67642451098877	37.06230696924936	37.233138420596454	37.34521527887984	37.43275917493723	37.23241411021725	37.51421235315421	37.3125855032126	37.090403701307416	37.0436669637153	37.29030278615347	36.98980105879529	36.61473930930087	37.01580217374497	36.96797652908838	37.27862466042999	36.83872390640895	36.9576496439471	36.94813346897253	36.71245574771109	36.9105530010173	36.83599851881391	37.15500937948883	36.81589019690823	36.62052672479205	36.55188811302636	36.80465924442925	36.24454988260284	36.17710653639718	35.81907734377226	36.395093327690674	35.620829678419874	36.43884407200683	35.995244586780395	35.94929865183262	36.045688753606434	35.955614244265306	35.839907870481525	35.41041177499888	35.64792525463801	34.50074102408634	33.87730985061508	34.408258288197736	34.004056303180995	33.6188214420874	30.564660353787115	32.25641223890193	33.81405626248774	29.938319594849407	31.489547039745425	28.264502582007736	27.545140982912766	28.89440503949312	27.87326879331323	25.21164243363894	24.190196916240403	21.559673421641456	22.05783120019226	21.02383825735449	13.007017238632193	15.333333333333334
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	281
16S0092C_S53_L001_R1_001	37.65449034015694	37.620493831897626	37.66767070199336	37.81942712430213	37.82261189877789	37.73253650020145	37.77338219212248	37.816108052107516	37.53074458492412	37.535548606181536	37.700435508316865	37.51358133645416	37.533346123592274	37.535982195959555	37.50664773708344	37.451240335360595	37.47725955911978	37.242798764460986	37.44279876446099	37.32987356829039	37.19031137885386	37.33132468133799	37.24009516317799	37.31992479039159	36.91473906369915	37.26068303914045	37.00318495778971	36.82703760552571	36.948119723714505	36.92568687643899	36.726415963161934	36.82724098234842	36.80021872601689	36.81908672294704	36.82017267843438	37.004842670759786	36.8629547198772	36.591047582501915	36.56962010744436	36.6083115886416	36.55157329240215	36.42026861089793	36.51112049117421	36.073917881811205	36.354769762087486	35.733683806600155	36.04573292402149	35.950993860322335	36.08051036070606	36.00341903300077	35.98539140445127	35.45595165003837	35.36148503453568	34.862973906369916	35.2766692248657	35.093399846508056	34.81258633921719	34.58247505755948	34.661719109746734	33.643929393706834	34.10919033000768	33.64578364928255	28.847582941366937	26.829862291737506
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	281
16S0092C_S53_L001_R2_001	37.52326228344493	37.5107725955912	37.695182548970706	37.658116378566085	37.30658250676285	37.33825758302477	36.47554822247376	37.29096560059858	37.18924467125837	37.38569153732517	37.32926731001669	37.00132379180017	36.905381501448495	37.23588435047868	37.013203384302514	36.894092818909115	36.90674366402548	36.80268211729947	37.247721735126525	36.8137290639449	36.91418759472785	36.96135147061645	36.64214807850962	36.98240720766306	36.80761703760553	37.16170759785111	36.850974673829626	36.62059861857252	36.50800844205679	36.86158480429778	36.14465848042978	36.385030698388334	36.01331542594014	36.54825019186493	35.48150038372985	36.508783576362234	36.03762471220261	36.086051419800455	35.90438603223331	35.875153491941674	35.8421373752878	35.35356485034536	35.480023023791254	34.57232540291635	33.911857252494244	34.58039524174981	34.07572524942441	33.184017651573285	30.43729086722947	32.53683806600153	33.89567152724482	30.01997697620875	31.54440521872602	28.609597083653114	27.5667613200307	28.508046815042213	27.13107444359171	25.482797390636993	24.075702225633158	21.825848421825647	22.163913197155274	20.59569455418049	13.307088776020109	9.666666666666666
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	281
16S0092O_S47_L001_R1_001	37.53921568627451	37.490196078431374	37.088235294117645	37.73529411764706	37.80392156862745	37.745098039215684	37.6078431372549	37.6764705882353	36.13725490196079	36.83921568627451	37.38823529411765	36.77254901960784	36.962745098039214	36.96666666666667	37.101960784313725	37.05490196078431	37.19019607843138	36.19607843137255	36.69411764705883	36.501960784313724	36.33725490196078	35.56838978015448	36.18989898989899	35.779797979797976	33.53737373737374	34.967676767676764	34.397979797979794	33.096969696969694	34.153535353535354	33.763636363636365	33.16969696969697	33.62222222222222	33.43030303030303	33.33535353535353	33.30707070707071	33.0929292929293	32.69090909090909	32.98383838383838	32.75555555555555	33.03636363636364	32.89090909090909	32.858585858585855	33.57575757575758	32.48080808080808	33.95959595959596	32.173737373737374	32.37777777777777	31.76969696969697	32.060606060606055	31.99191919191919	32.56565656565657	31.68282828282828	30.880808080808084	30.54141414141414	31.94343434343434	30.622222222222224	30.856565656565657	30.684848484848487	29.94545454545455	29.97979797979798	29.650505050505046	29.507070707070703	27.577708665603403	27.666666666666664
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	276
16S0092O_S47_L001_R2_001	35.18627450980392	36.59803921568628	37.333333333333336	37.411764705882355	34.48039215686274	35.63725490196079	35.76470588235294	36.80392156862745	35.27450980392157	36.65098039215686	36.213725490196076	34.37450980392157	34.84705882352941	36.049019607843135	34.04509803921569	32.166666666666664	33.60980392156863	33.86274509803921	36.14705882352941	34.22549019607843	34.745098039215684	34.020202020202014	32.46262626262626	35.280808080808086	34.40606060606061	35.65252525252525	34.78989898989899	33.272727272727266	32.32121212121213	34.82424242424243	31.97171717171717	32.16363636363637	30.743434343434348	33.65454545454545	29.73939393939394	33.987878787878785	31.567676767676765	31.953535353535358	31.789898989898994	31.280808080808082	32.0040404040404	29.486868686868682	32.547474747474745	30.824242424242424	28.73939393939394	28.97979797979798	28.597979797979797	29.890909090909094	24.32121212121212	28.757575757575758	30.329292929292926	25.565656565656564	27.355555555555554	22.89090909090909	23.616161616161616	24.333333333333336	23.31111111111111	22.616161616161616	22.416161616161617	18.1959595959596	18.4020202020202	17.684317937701397	11.794642857142858
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	281
16S0093C_S65_L001_R1_001	37.672875520927704	37.708613879325966	37.63507881862656	37.81561152382678	37.83375973908317	37.75270882406233	37.77131364377605	37.826091683275955	37.5645008153651	37.58012828410944	37.716787823881134	37.49771770248234	37.58298242435224	37.61275158543215	37.54838050371444	37.549521290088784	37.53761043667331	37.31602826599021	37.47346258380141	37.36532705200217	37.34172132632723	37.314177206015586	37.35146512049285	37.27175067947091	36.99263634716434	37.25337488675485	37.12188150027178	36.870773690886026	36.9421764812466	36.92826236637072	36.85779452799421	36.79452936444087	36.86540989903822	36.81745413957803	36.87468276077999	36.960054213898474	36.71454353057142	36.519053141217064	36.53565506044704	36.5471255037254	36.50322384251878	36.33378221668164	36.39712405415592	36.19839097787957	36.369035746383325	35.93956889803728	35.99489316672948	36.01721218798017	35.909751253877594	35.871605833067576	35.86650334850549	35.604479169686606	35.2493163687181	34.965390776188855	35.28066594669817	35.02095253281534	34.725106364473184	34.41884191376323	34.40819894324087	33.816705201893186	33.90626321027815	33.649768556739346	27.565410262077556	22.999224386724386
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	280
16S0093C_S65_L001_R2_001	36.9728863924624	37.288994383040404	37.61103098387389	37.59864468200761	36.87813734372169	37.15957963399166	37.238354774415654	37.33536510237362	37.048400072476895	37.3957441565501	37.21688131907954	36.87367276680558	36.923554267077364	37.17799746330858	36.81774524370357	36.35884471824606	36.82550027178837	36.750563507881864	37.13999927523103	36.66512484145678	36.805570574379416	36.739255662257655	36.444655915926795	36.69782786736728	36.649145134988224	37.05509403877514	36.61595941293713	36.34376517485051	36.2676644319623	36.5509002705534	35.88361816634996	35.933449298051066	35.47527704695847	36.164430700236565	35.18849911576261	36.15523294581509	35.619789522511816	35.64418287768533	35.687330762763466	35.67338445481692	35.56955904096483	35.07700113066419	35.233644507581246	34.069917084625864	33.47049111413911	33.91247209578755	33.392540515466905	33.25279766909228	29.68371698605514	31.63914997245818	33.29374075899458	29.20775211060469	30.90172430038632	27.297388543803315	26.7543607622002	28.131423725619527	26.75731794823475	24.562681471924854	23.42792656321348	20.73984391556013	21.221387878172884	20.036554529383018	14.942691159416947	16.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	281
